arXiv,prediction
astro-ph/9603151,0.47617800877353633
astro-ph/0512331,0.4390573816214231
1601.01716,0.415164432279897
1405.0570,0.5704203444835306
0804.3699,0.45463413132333697
1411.5288,0.4268606525786635
1703.09722,0.4481243395682483
1006.4160,0.4494699773670405
astro-ph/0107385,0.5002694811375956
1107.2129,0.49170089463920086
0710.5300,0.42453014580679493
astro-ph/0204498,0.4597862682556661
astro-ph/0610283,0.4622597198040969
astro-ph/0408569,0.48942117485169523
1312.3465,0.44487202008133675
1106.5282,0.4663452701803377
astro-ph/0106311,0.45128727003054114
astro-ph/0007304,0.444175178552027
1108.0414,0.44630545563350865
0810.5742,0.43397673604340464
hep-ph/0612313,0.4190869315478936
astro-ph/0304035,0.46902345520756983
astro-ph/0202348,0.458888282329172
0709.2714,0.5191417807335922
1102.3877,0.4902840277738212
astro-ph/0601617,0.4479410239414451
astro-ph/0403633,0.48862078246893187
0804.2634,0.43774597001967747
astro-ph/0002155,0.46152641352048307
1411.5020,0.6114405832745731
astro-ph/0311113,0.4505069470443559
0708.0004,0.4663642104405394
astro-ph/0610934,0.6096796430111855
1409.5300,0.44118995431238767
1503.08364,0.4816212901604706
astro-ph/9805120,0.4456949051189701
astro-ph/0003050,0.4881405222614528
astro-ph/0602185,0.43443037017107544
1004.2900,0.474678234011523
astro-ph/9710020,0.45707218163091573
astro-ph/0307536,0.41102642057275046
1606.01908,0.45381453000614974
astro-ph/9902242,0.4140157575236566
astro-ph/0202336,0.42390533797122487
astro-ph/0510557,0.4620180924294811
1412.1427,0.46303565233728544
0911.2100,0.42754654246753143
0708.2942,0.46289245839784066
1606.02987,0.523488478955468
astro-ph/0409627,0.607932965702698
astro-ph/9511056,0.47453078261302145
astro-ph/9711037,0.5038157692235469
1207.4791,0.5038414509495415
astro-ph/0407045,0.4480381082376476
1301.1224,0.4806502666808929
0706.4091,0.4895539521809142
1205.0715,0.4841506868970433
1110.5809,0.5039750890375821
astro-ph/0111251,0.465300268135542
1506.02135,0.4924402694509543
astro-ph/0112067,0.49477650069961526
astro-ph/0303211,0.4499413532111067
1707.05319,0.41828081268166706
astro-ph/0207377,0.4900293089976725
1607.00384,0.6051854756413978
astro-ph/0101197,0.49122780519766934
astro-ph/0309430,0.4434504930834933
1007.2396,0.5503435458838244
astro-ph/9903466,0.6087495095238018
astro-ph/0503697,0.4394662134873279
astro-ph/9902263,0.6086618882631222
1010.1592,0.5006380896954502
0809.2101,0.5048795768134725
hep-ph/0402276,0.4791824967399233
astro-ph/0207009,0.49079791908059667
1104.4719,0.5025096385591564
astro-ph/9901332,0.6106182075981714
1209.1043,0.4879464208003954
1204.3823,0.4969245667445181
1107.4094,0.4897699417650513
0806.4190,0.450805897805098
astro-ph/0312540,0.48823033104173924
astro-ph/0503631,0.4904936829022436
1011.0372,0.4757139644766966
1704.06273,0.4664405283502045
1506.01907,0.41294865921076296
1608.03383,0.48439496502281487
1604.00018,0.45329021045117573
1508.00985,0.4898094817111771
astro-ph/0306216,0.6110613054919917
1610.07558,0.4774253256303555
1008.4765,0.4449444282095738
1601.05773,0.6110781082817314
0911.5347,0.6065627134810878
1207.0165,0.4469599808921944
0809.3789,0.486502731561133
astro-ph/0508280,0.4369056197414623
astro-ph/0609042,0.4670909077409246
astro-ph/0403041,0.49275762248111177
astro-ph/9808167,0.45248201564171764
gr-qc/9908026,0.4275382767669558
astro-ph/0406388,0.47431021193359235
0902.3493,0.45571964884744665
astro-ph/0008126,0.4876656303654492
astro-ph/0304138,0.6016830951257586
astro-ph/9909402,0.4364358128231846
1404.2206,0.4266475445149082
1411.6110,0.533016317652537
1009.5197,0.43295784085248357
1705.06863,0.45251403928816725
1708.05131,0.6035733592457531
astro-ph/0504330,0.4301841668354885
0910.3676,0.498062905606623
1409.4773,0.49890672971392586
1704.05996,0.6121149076161694
astro-ph/9810487,0.5704898683867595
1301.4758,0.48742198183985086
1201.2945,0.50393200655571
1204.5294,0.4315443704173781
1206.6523,0.4485105398275208
0809.0792,0.4253537412772195
astro-ph/9707349,0.48962993610311206
1101.4794,0.44547141947968877
astro-ph/0205037,0.4805430635172175
astro-ph/0203022,0.48059960432054294
astro-ph/9704166,0.4534976334753954
1709.06903,0.4878029355884
1408.3710,0.4505623549888286
0907.1191,0.42574640450119466
0704.3247,0.451334930445649
1201.2727,0.45349563326476344
1103.2767,0.45143154540295416
1106.4183,0.4668734566942779
hep-ph/0109283,0.46229227703779713
0904.2943,0.4808329484537831
1706.03079,0.5013293460051588
gr-qc/0508116,0.42598689489360503
astro-ph/9906346,0.6076524555440311
astro-ph/9610120,0.4787096213672506
astro-ph/0602606,0.47791778379764516
astro-ph/0607122,0.49005115993061804
astro-ph/0210529,0.49101394880877114
astro-ph/0609542,0.6067447738696711
1307.6984,0.505754092340287
astro-ph/9906414,0.5038267987247007
1504.04374,0.4880075823986019
astro-ph/0607552,0.4300833672140962
1502.04584,0.42132707094829147
1107.3528,0.48855780682917543
astro-ph/0304129,0.49511365342337366
1312.0902,0.4735713730905386
1608.08707,0.491756148170254
1609.03271,0.6063232296392764
1212.3327,0.6105988891059663
astro-ph/9811127,0.48416322229300074
astro-ph/0109322,0.44493807186846923
1505.05851,0.4648476355366057
1708.02954,0.6075066201029973
0704.0643,0.4919035892819636
0704.2486,0.49010147071311083
1403.0908,0.48694053290052586
1608.07437,0.4628698291068781
1103.0694,0.43408509782902627
astro-ph/0608684,0.4889650235042023
1103.2453,0.4945360379777567
1310.2020,0.4903042548437284
astro-ph/0302360,0.612855171944922
1310.8298,0.45499773563320384
1309.4924,0.448801121178052
1501.02413,0.45636300584364276
0805.4278,0.4604970527757373
0801.1135,0.46440486288330074
1108.0593,0.4189380072356648
1301.0624,0.6076904720920969
0711.1043,0.46487068008949084
astro-ph/9704216,0.4536799046871019
1207.0093,0.4819676649680744
1702.04492,0.4559038909808358
0909.2535,0.6073718054250872
1510.01980,0.6075392656960411
1503.08722,0.44922872395516295
1304.1961,0.4653206873712762
1301.3143,0.44723791169558724
1002.1964,0.48790056878626126
1708.09037,0.5085781604609376
astro-ph/0412426,0.49192150285625447
astro-ph/0011528,0.48806190738061306
astro-ph/0003337,0.4607281508533065
1511.00439,0.4443973167195826
1608.06097,0.4517758748475645
hep-ph/0211011,0.4654231080557588
astro-ph/0110137,0.42155576963249985
1309.4331,0.4664906145792359
1705.10806,0.5505815270140617
1206.1827,0.4746090256212833
1210.1188,0.46465790925448547
0805.2577,0.4678273410919944
0710.5513,0.45712402014824915
1601.05800,0.5075638632512806
1110.4640,0.42801157478545226
astro-ph/0502491,0.5002015067331251
astro-ph/0512232,0.46817824349624376
hep-ph/0210050,0.438019218284642
astro-ph/9912220,0.4453308724273016
0901.0972,0.47293936343549775
1011.6569,0.4774405157782856
astro-ph/9809395,0.44503245712638584
1205.0595,0.4887492344393665
astro-ph/0302359,0.45002965282035196
astro-ph/0010204,0.5059003110011174
astro-ph/0306128,0.6106800531407006
1207.2552,0.5633491076957592
astro-ph/0411038,0.4911994294183142
0802.1694,0.48696126447356647
astro-ph/9801217,0.45019757426482593
astro-ph/0012018,0.6117089470644702
astro-ph/0102334,0.44772556271026565
1304.3021,0.4533002558908412
1105.1027,0.4463773374618606
astro-ph/0503455,0.6085962172632798
0712.1441,0.4661611842161946
astro-ph/0403610,0.495463691624299
astro-ph/9809213,0.4923129385831558
1012.5129,0.45846252098480333
astro-ph/9804103,0.48682009016456423
1107.1672,0.46001087056593976
astro-ph/0601155,0.5012609841806273
0901.4733,0.6085691859683752
1311.4636,0.45014672939591854
1512.03833,0.602903935687344
1407.7322,0.4774454322660203
astro-ph/0302245,0.48977512168134585
astro-ph/9906410,0.42360988653529125
1107.3971,0.47446254888931905
astro-ph/0401227,0.4515974060600089
1011.3018,0.5027654552688511
1112.1830,0.4518062496418529
1508.00575,0.6127826546630966
astro-ph/0210547,0.610770086521714
0904.1797,0.4667093821112521
astro-ph/0601597,0.4721089178470019
astro-ph/0411026,0.6093891212702385
1109.3261,0.6088938223590741
1005.0242,0.6050080787250404
0801.4091,0.49036488015490626
hep-ph/0408284,0.48879632964557157
0711.2480,0.4774605444508849
1407.5816,0.4162333757897472
0803.2234,0.47102428377148486
1702.02159,0.6096769059739535
0811.0041,0.466543248651934
1506.04977,0.473232961235026
astro-ph/0612672,0.445013302370151
1402.3220,0.4862121923821342
astro-ph/0206121,0.605777737297212
astro-ph/0010153,0.5003366681885915
astro-ph/0005272,0.4893673383866556
0911.3795,0.5221844763804899
1105.4259,0.48365721025649194
0801.1190,0.5038688559549475
1404.4444,0.5120839404566276
0909.1002,0.42573237297424044
astro-ph/9702099,0.49180197866950576
astro-ph/0602162,0.4324130742168672
1705.04622,0.44433578584544425
astro-ph/9803315,0.5006037509186606
astro-ph/0301247,0.4910553138098194
astro-ph/0503102,0.502731746864026
1307.1702,0.6044830401126768
1707.05332,0.46698412022280544
1404.0631,0.44623229059703695
0712.1498,0.6092379120571477
0812.4817,0.45033768915538014
1310.5584,0.4890141977463471
0904.4718,0.4711606440014415
1211.6434,0.4760129629085073
1705.03024,0.487308945323067
astro-ph/9705221,0.4889124584640087
astro-ph/9608071,0.45893023461269766
astro-ph/0001459,0.46821215850929143
0704.3836,0.4585731449020012
astro-ph/0604063,0.4830530446528275
astro-ph/0301226,0.5052361146418558
1112.2182,0.4514926098675985
1411.2977,0.5009303126956798
1111.6249,0.6080648777701357
1109.0987,0.6092015932675404
1504.06116,0.6098918908070905
astro-ph/0507055,0.48686350605734496
1304.0763,0.49902101170990454
astro-ph/9810295,0.5024968650374216
1502.06116,0.47744774464879614
1310.1374,0.489832068512967
1601.02796,0.6099282439950051
1709.02693,0.42054507663103013
astro-ph/0503479,0.44596407874720834
1007.3065,0.4446885643768617
0706.3699,0.4793406717402752
1008.4471,0.4481100693509618
1408.2640,0.4908873323344384
1211.3424,0.4800033007974644
0710.2104,0.425770808243502
0908.2764,0.4705306444623963
astro-ph/0607042,0.4894589202866462
1611.06806,0.45803574720891954
0705.0533,0.6116062373682438
astro-ph/0011543,0.6083329038373363
astro-ph/0410432,0.4508411171432554
1112.3643,0.6090162632432969
1505.05790,0.4974908135994512
1012.5627,0.4932745556545051
1704.07426,0.549204418047865
0804.2465,0.4545388069798953
1210.4019,0.5543970198919818
0809.4260,0.48929193160451884
1207.4519,0.44894510018252515
1304.7458,0.45301610303147616
1202.3791,0.6063495295932407
1703.07649,0.4884032342452432
1112.2591,0.4649619847123204
1508.05864,0.48719165638395123
1506.01518,0.45683841358454574
1210.6035,0.4874980213311281
0810.2885,0.6062114816741114
1603.02202,0.4854783458480666
1405.2204,0.4425182161209429
1603.07223,0.4748263253869484
1004.2774,0.48860394358069503
astro-ph/0212248,0.43568290542861704
astro-ph/0606706,0.44640637259672855
1005.3811,0.5012366636601946
astro-ph/0002296,0.4472467309923541
1210.1411,0.48881167652222707
1603.03386,0.4285088635531218
1610.01169,0.4884615096411751
1212.4921,0.42884458861806124
1101.1581,0.4659735596474745
1303.6634,0.6074737100471843
1512.02000,0.4555393047761957
0907.3941,0.4219975487600169
1703.04586,0.4508077249260763
astro-ph/0103079,0.6071832441209555
astro-ph/0604587,0.4395908896612981
1707.08806,0.4457291909100505
1605.05125,0.4471745970315513
1506.05521,0.436954006307162
astro-ph/0603632,0.5435532530021423
astro-ph/0301366,0.5002192133650489
astro-ph/0511665,0.46222507709353916
0910.0245,0.45276727909993675
1103.0378,0.4726659852491556
1512.02486,0.48943048833248165
1506.00854,0.6108966373605147
astro-ph/0202278,0.5148356658094319
1206.2668,0.47130499673337223
astro-ph/9804076,0.45456251979779466
astro-ph/0403365,0.45806460408647026
1402.5880,0.41727301269251155
astro-ph/0702377,0.5025592206051952
astro-ph/0608110,0.4833059182346188
astro-ph/0509623,0.49233016909219557
1205.2772,0.5096480139367294
1005.3735,0.4332683571376461
1201.3329,0.4903705478501819
astro-ph/0303530,0.4926962798168321
0704.2421,0.47567043591281316
astro-ph/0410721,0.4568404515387657
1006.4385,0.47739356526060395
1003.0039,0.6147692010794702
astro-ph/9708034,0.4931022152562254
1105.0965,0.48951596417663423
1402.6965,0.47554627337159294
astro-ph/0506491,0.4809036875051535
1110.6446,0.49927188111493653
astro-ph/0003304,0.5466768577636845
astro-ph/0006397,0.49445800010151914
1506.04609,0.43119016225216195
astro-ph/0203004,0.4526323265868286
0801.4108,0.43050872014363795
astro-ph/9909119,0.4379525615422907
astro-ph/0506211,0.4909968681796704
0903.4682,0.6070026108799047
0910.4488,0.4897245832325273
1002.3393,0.4644262049273991
1004.2715,0.46141527804874966
1607.08658,0.45933700558964186
1502.05952,0.45033351755023077
0711.0395,0.609604124260392
astro-ph/0610669,0.48438678825276615
astro-ph/9901379,0.4570613503537072
hep-ph/0303252,0.4219683920989416
1612.01533,0.4362623227784145
astro-ph/0210170,0.6013529007469733
0707.1456,0.4639112199552896
1212.0864,0.44645035138796735
1512.02680,0.46694759196520946
0707.2968,0.41498472080613175
0806.4388,0.49890543527549697
0912.0456,0.6071775041103739
0906.0373,0.4567869027814498
1301.4434,0.4911244009030789
astro-ph/0502557,0.46682918388214095
1611.06088,0.6115652700448803
astro-ph/0107334,0.4116185679109231
0704.2350,0.4402000479563287
astro-ph/0602178,0.46305500485433493
1512.03918,0.42937519955415854
1102.1425,0.46950817775728204
1302.0095,0.5106704073138895
